ID,PAMPA,permeable,MolWt,embedding_x,embedding_y,kmedoids_cluster,hdbscan_cluster
1204,-5.43,1,762.997,7.8262,6.70275,4,1
1205,-6.24,0,765.997,10.03247,4.284193,7,1
1206,-6.74,0,781.011,10.20127,7.2508793,0,1
1207,-7.24,0,787.059,10.281908,7.1988196,0,1
1208,-5.37,1,789.031,8.738765,7.277591,4,1
1209,-5.43,1,796.026,9.702301,6.3292565,4,1
1210,-7.44,0,809.065,10.477791,6.0489607,0,1
1211,-7.29,0,811.037,10.325683,6.204385,0,1
1212,-5.53,1,813.057,10.32424,5.459952,6,1
1213,-5.76,1,816.057,10.28333,6.7119756,0,1
1214,-6.08,0,636.835,7.859325,5.20562,4,1
1215,-4.9,1,648.89,8.960116,4.684975,7,1
1216,-4.98,1,668.88,7.642497,6.523586,4,1
1217,-4.96,1,674.928,9.793034,4.7231784,7,1
1218,-6.26,0,676.9,9.291349,3.9961689,7,1
1219,-5.01,1,678.916,7.466232,6.193449,4,1
1220,-6.54,0,683.895,7.9665365,5.657049,4,1
1221,-5.54,1,690.971,9.720313,5.4920344,0,1
1222,-4.96,1,696.934,8.107981,6.9933376,4,1
1223,-5.05,1,698.906,7.365753,5.1815376,7,1
1224,-6.43,0,700.926,5.8294616,6.2350802,7,-1
1225,-7.62,0,703.926,6.6452646,6.051857,4,1
1226,-5.44,1,710.961,9.579685,5.4227247,6,1
1227,-5.06,1,712.933,6.918195,5.553489,4,1
1228,-6.2,0,717.009,8.737624,6.9092035,4,1
1229,-5.07,1,718.981,9.86488,4.465456,7,1
1230,-5.97,1,724.988,9.905256,5.2993474,0,1
1231,-5.29,1,725.976,9.760718,4.814409,7,1
1232,-6.02,0,739.015,7.0858545,7.3929257,4,1
1233,-5.89,1,740.987,8.976485,5.495069,4,1
1234,-5.3,1,743.007,9.833128,5.0166306,7,1
1235,-6.06,0,744.978,9.073462,7.1097,4,1
1236,-6.27,0,746.007,8.112631,4.2408066,7,1
1237,-6.82,0,751.026,9.203376,7.1529093,4,1
1238,-5.07,1,752.998,9.610631,5.2063007,7,1
1239,-5.35,1,759.993,10.389449,4.3108077,7,1
1240,-5.65,1,762.993,10.349642,4.64247,7,1
1241,-6.57,0,773.032,10.243397,5.239285,0,1
1242,-6.33,0,775.004,8.574833,7.1776543,4,1
1243,-8.59,0,775.048,10.890669,4.6737003,0,1
1244,-5.22,1,777.024,7.594778,6.799237,4,1
1245,-6.03,0,780.024,8.228453,5.934618,4,1
1246,-7.78,0,795.038,8.328758,7.6929927,4,1
1247,-8.71,0,801.086,10.595005,5.534894,6,1
1248,-5.53,1,803.058,10.946335,4.6503444,7,1
1249,-5.53,1,810.053,8.734237,7.496657,4,1
1250,-8.95,0,823.092,10.097479,6.2268887,0,1
1251,-7.97,0,825.064,10.800928,5.3482714,6,1
1252,-5.65,1,827.084,10.781181,5.5297327,0,1
1253,-5.69,1,830.084,8.63055,7.452621,4,1
1254,-6.32,0,680.888,7.296216,2.6147678,1,0
1255,-4.88,1,692.943,8.807434,5.0793695,7,1
1256,-4.97,1,712.933,7.251537,6.996931,4,1
1257,-4.81,1,718.981,7.1017227,7.2069955,4,1
1258,-6.47,0,720.953,6.102453,6.4807796,4,-1
1259,-5.05,1,722.969,7.460468,6.184747,4,1
1260,-6.74,0,727.948,7.1878214,6.0333505,7,1
1261,-5.24,1,735.024,10.858327,4.7285476,7,1
1262,-4.88,1,740.987,7.0026264,7.215327,4,1
1263,-5.06,1,742.959,9.168951,4.6670322,7,1
1264,-6.67,0,744.979,6.759895,6.12899,4,1
1265,-7.72,0,747.979,8.515435,3.7757156,7,1
1266,-5.17,1,755.014,7.5629196,7.305728,4,1
1267,-5.08,1,756.986,7.3989525,6.4044914,4,1
1268,-5.76,1,761.062,9.383791,6.967914,4,1
1269,-5.14,1,763.034,8.601769,6.437731,4,1
1270,-5.47,1,769.041,8.844295,7.098402,6,1
1271,-5.48,1,770.029,10.885574,4.363444,7,1
1272,-5.6,1,783.068,7.1343336,7.3658786,4,1
1273,-5.5,1,785.04,10.10771,5.0258904,6,1
1274,-5.43,1,787.06,8.468907,4.672391,4,1
1275,-5.52,1,789.031,10.771523,4.6499205,7,1
1276,-6.47,0,790.06,9.888488,3.9654565,7,1
1277,-6.11,0,795.079,9.98882,7.2893887,0,1
1278,-5.11,1,797.051,5.286811,6.4901705,2,0
1279,-5.51,1,804.046,8.137869,6.8045316,4,1
1280,-5.26,1,807.046,9.840732,5.448075,0,1
1281,-5.86,1,817.085,8.628942,7.6512947,0,1
1282,-5.75,1,819.057,10.692791,5.029788,6,1
1283,-7.19,0,819.101,9.951757,7.029508,0,1
1284,-5.33,1,821.077,9.107937,5.1318226,7,1
1285,-6.23,0,824.077,10.080662,4.3856297,7,1
1286,-6.55,0,839.091,9.421717,7.328141,0,1
1287,-6.98,0,845.139,10.527098,6.3381977,0,1
1288,-5.28,1,847.111,10.234967,7.265765,0,1
1289,-5.32,1,854.106,8.745539,7.4432554,4,1
1290,-7.0,0,867.145,10.618125,6.199385,0,1
1291,-6.8,0,869.117,10.865266,6.706281,0,1
1292,-5.44,1,871.137,9.824323,6.7918243,0,1
1293,-5.82,1,874.137,10.826403,4.3274546,6,1
1294,-8.12,0,693.887,7.824899,4.5630226,7,1
1295,-6.42,0,705.942,6.907886,5.933096,4,1
1296,-6.49,0,725.932,7.101628,5.6908135,4,1
1297,-5.92,1,731.98,7.234876,5.7714896,4,1
1298,-8.28,0,733.952,7.646671,5.0589004,7,1
1299,-6.64,0,735.968,6.984148,5.4161444,7,1
1300,-7.48,0,740.947,7.163443,5.4362817,4,1
1301,-5.27,1,748.023,7.3615828,5.0351543,4,1
1302,-5.86,1,753.986,6.9520655,5.8484216,7,1
1303,-6.21,0,755.958,7.13155,5.7386293,4,1
1304,-8.2,0,757.978,6.7865033,5.22521,4,1
1305,-9.0,0,760.978,8.2667885,3.6192043,7,-1
1306,-5.4,1,768.013,6.730613,6.2440877,4,1
1307,-6.38,0,769.985,8.155462,4.5335655,7,1
1308,-5.18,1,774.061,9.412489,5.6436,6,1
1309,-6.87,0,776.033,7.21928,4.52743,1,1
1310,-5.28,1,782.04,6.7923393,6.7671657,4,1
1311,-6.58,0,783.028,9.127088,3.857001,7,1
1312,-5.31,1,796.067,7.681003,6.132105,4,1
1313,-5.6,1,798.039,7.5963655,5.490292,4,1
1314,-7.04,0,800.059,7.968866,4.396486,7,1
1315,-5.42,1,802.03,9.483334,4.9357476,7,1
1316,-7.77,0,803.059,4.8231754,2.4590101,7,0
1317,-5.32,1,808.078,9.346735,5.064553,6,1
1318,-6.45,0,810.05,7.1383033,4.9905505,4,1
1319,-6.65,0,817.045,6.641415,6.401551,4,1
1320,-5.73,1,820.045,6.1892357,6.4866667,4,1
1321,-5.49,1,830.084,8.037463,6.578104,4,1
1322,-5.76,1,832.056,8.317751,5.5468426,7,1
1323,-5.79,1,832.1,9.348779,6.717675,4,1
1324,-6.63,0,834.076,7.5297556,6.085687,4,1
1325,-7.35,0,837.076,7.7942004,4.7599397,7,1
1326,-5.92,1,852.09,8.02888,7.4292045,4,1
1327,-6.42,0,858.138,9.017715,7.1968446,4,1
1328,-5.84,1,860.11,7.5551524,6.897363,4,1
1329,-6.02,0,867.105,10.032412,4.7927165,6,1
1330,-6.37,0,880.144,9.904343,7.2367105,4,1
1331,-6.5,0,882.116,10.0394745,5.1289115,7,1
1332,-6.05,0,884.136,10.039381,4.519724,6,1
1333,-6.47,0,887.136,2.6347826,5.665535,2,0
1334,-5.25,1,705.297,8.240696,5.875417,4,1
1335,-5.27,1,717.352,10.433805,4.9966745,6,1
1336,-5.48,1,737.342,9.755865,6.581359,0,1
1337,-6.01,0,743.39,9.21017,6.043921,4,1
1338,-5.39,1,745.362,7.729411,6.6900735,4,1
1339,-5.34,1,747.378,7.0161824,7.2798176,4,1
1340,-5.65,1,752.357,9.868717,5.098013,7,1
1341,-7.39,0,759.433,7.406621,2.1952233,1,0
1342,-6.0,1,765.396,7.2384534,2.1868074,1,0
1343,-6.3,0,767.368,10.234166,5.160214,7,1
1344,-5.56,1,769.388,10.287549,4.3132334,7,1
1345,-6.44,0,772.388,5.459392,6.475348,7,-1
1346,-6.63,0,779.423,8.5552635,7.414239,4,1
1347,-5.94,1,781.395,9.921486,7.259797,4,1
1348,-7.1,0,785.471,10.275959,7.2929473,0,1
1349,-5.22,1,787.443,8.224146,7.387834,4,1
1350,-8.04,0,793.45,10.177392,7.153795,0,1
1351,-5.36,1,794.438,10.012307,7.3913927,4,1
1352,-7.97,0,807.477,7.2661943,2.095787,1,0
1353,-7.56,0,809.449,9.9652605,6.9125323,0,1
1354,-5.52,1,811.469,10.117277,6.3020773,0,1
1355,-8.11,0,813.44,9.650676,7.097045,4,1
1356,-5.68,1,814.469,10.547226,4.8455024,7,1
1357,-8.61,0,819.488,9.308376,7.1334906,4,1
1358,-6.0,1,821.46,9.360033,7.1446815,4,1
1359,-6.12,0,828.455,8.385905,7.5139103,4,1
1360,-7.82,0,831.455,11.036992,6.1137404,0,1
1361,-8.47,0,841.494,10.289947,6.9794536,0,1
1362,-8.36,0,843.466,10.921674,6.0905967,0,1
1363,-10.0,0,843.51,10.253828,7.2624154,0,1
1364,-6.11,0,845.486,10.779728,4.917603,6,1
1365,-5.78,1,848.486,10.94937,5.178282,7,1
1366,-9.46,0,863.5,9.487093,7.4829664,4,1
1367,-10.0,0,869.548,11.069216,5.9980545,0,1
1368,-7.82,0,871.52,10.52208,6.4950438,0,1
1369,-8.45,0,878.515,10.133015,7.172524,0,1
1370,-10.0,0,891.554,10.080876,6.0547953,0,1
1371,-9.41,0,893.526,10.626924,6.3353653,0,1
1372,-7.99,0,895.546,11.038705,6.288865,0,1
1373,-7.11,0,898.546,10.905873,4.915013,0,1
1374,-5.19,1,712.933,8.430988,4.758234,7,1
1375,-5.6,1,724.988,10.306691,4.9622493,7,1
1376,-5.77,1,744.978,8.594893,7.344132,4,1
1377,-6.24,0,751.026,7.3640413,7.410326,4,1
1378,-5.3,1,752.998,7.47187,6.937668,4,1
1379,-5.75,1,755.014,7.7563696,7.195515,4,1
1380,-5.57,1,759.993,10.398428,4.616409,7,1
1381,-6.71,0,767.069,10.936803,4.570061,7,1
1382,-6.12,0,773.032,10.710834,5.970568,0,1
1383,-6.26,0,775.004,7.7917905,7.4891844,4,1
1384,-5.62,1,777.024,9.931467,5.1394777,7,1
1385,-6.22,0,780.024,8.342031,4.449391,7,1
1386,-7.53,0,787.059,10.664846,5.7388716,0,1
1387,-6.3,0,789.031,8.723912,6.248172,4,1
1388,-8.15,0,793.107,10.3484,6.602042,0,1
1389,-5.36,1,795.079,2.4429357,5.5671825,6,0
1390,-8.51,0,801.086,10.107028,7.413452,0,1
1391,-5.68,1,802.074,10.423309,5.3634686,0,1
1392,-10.0,0,815.113,9.537095,6.7683473,4,1
1393,-7.39,0,817.085,10.818986,6.6754613,0,1
1394,-5.83,1,819.105,10.778378,5.527357,0,1
1395,-8.45,0,821.076,8.461199,7.5822453,4,1
1396,-5.9,1,822.105,8.828749,4.551648,1,1
1397,-8.53,0,827.124,9.789395,7.5085716,0,1
1398,-5.83,1,829.096,11.001481,5.0295014,7,1
1399,-6.4,0,836.091,11.00352,6.4707828,0,1
1400,-7.74,0,839.091,9.636052,7.2869115,4,1
1401,-8.51,0,849.13,10.19024,7.4421997,0,1
1402,-8.56,0,851.102,10.774731,6.785977,0,1
1403,-8.11,0,851.146,11.070658,6.6198325,0,1
1404,-6.32,0,853.122,10.339248,5.4482427,0,1
1405,-6.12,0,856.122,8.362672,7.5918636,4,1
1406,-8.95,0,871.136,9.742875,7.2994823,0,1
1407,-8.84,0,877.184,10.41526,6.418901,0,1
1408,-7.61,0,879.156,10.079159,7.4743543,0,1
1409,-7.62,0,886.151,10.931591,6.599813,0,1
1410,-9.27,0,899.19,10.147659,6.7572856,0,1
1411,-7.95,0,901.162,9.947353,7.3660545,0,1
1412,-8.0,0,903.182,9.024043,7.6202593,4,1
1413,-7.28,0,906.182,9.859157,7.1221833,0,1
1414,-5.93,1,714.861,7.125688,5.5352297,4,1
1415,-4.86,1,726.916,7.088348,7.117036,4,1
1416,-5.11,1,746.906,10.54959,3.963734,7,1
1417,-5.25,1,752.954,6.985545,7.2180266,4,1
1418,-6.1,0,754.926,7.012249,2.1261177,1,0
1419,-5.04,1,756.942,7.215401,4.6785994,7,1
1420,-6.27,0,761.921,8.744926,4.375396,7,1
1421,-6.56,0,768.997,9.333816,6.1419897,4,1
1422,-5.27,1,774.96,10.834831,4.110088,7,1
1423,-5.56,1,776.932,8.363562,5.449126,4,1
1424,-6.23,0,778.952,6.5540867,6.528145,4,1
1425,-7.04,0,781.952,4.4873033,6.2838073,2,0
1426,-6.67,0,788.987,10.689753,4.508506,7,1
1427,-5.36,1,790.959,9.150777,4.793902,6,1
1428,-7.5,0,795.035,10.648977,6.20464,6,1
1429,-5.02,1,797.007,7.1427646,6.946361,4,1
1430,-7.41,0,803.014,9.357553,5.8618674,6,1
1431,-5.3,1,804.002,9.932159,4.8875165,7,1
1432,-7.44,0,817.041,9.954932,6.2316413,0,1
1433,-7.06,0,819.013,7.177408,7.4502187,4,1
1434,-5.44,1,821.033,9.636406,5.103389,7,1
1435,-7.51,0,823.004,8.939074,7.6293406,0,1
1436,-5.99,1,824.033,6.950745,6.91961,4,1
1437,-7.54,0,829.052,9.251604,7.239223,4,1
1438,-5.46,1,831.024,8.807573,6.0174627,4,1
1439,-5.8,1,838.019,9.707239,5.53363,0,1
1440,-7.13,0,841.019,10.828235,5.153491,7,1
1441,-8.01,0,851.058,9.536314,6.419729,4,1
1442,-7.76,0,853.03,10.944708,5.5289927,0,1
1443,-8.89,0,853.074,10.414549,6.0986786,0,1
1444,-5.73,1,855.05,10.442427,5.1563435,6,1
1445,-5.86,1,858.05,10.378435,4.3850274,6,1
1446,-8.53,0,873.064,10.761758,5.0682535,6,1
1447,-9.12,0,879.112,10.397435,6.403178,0,1
1448,-7.16,0,881.084,10.249515,6.377086,0,1
1449,-7.42,0,888.079,8.121787,7.5680585,4,1
1450,-9.29,0,901.118,10.75483,5.847269,0,1
1451,-8.88,0,903.09,11.148623,6.4049163,0,1
1452,-7.6,0,905.11,10.739748,6.9266667,0,1
1453,-6.5,0,908.11,7.05793,2.0432684,1,0
1454,-5.52,1,717.909,6.6411963,5.8898983,4,1
1455,-5.0,1,729.964,9.494569,5.7094154,0,1
1456,-5.1,1,749.954,7.220329,7.334798,4,1
1457,-5.39,1,756.002,10.934091,4.434799,7,1
1458,-5.66,1,757.974,8.398083,5.704592,4,1
1459,-5.11,1,759.99,8.193274,6.0701675,4,1
1460,-5.84,1,764.969,8.4522085,4.8708296,4,1
1461,-6.58,0,772.045,7.2891016,7.43044,4,1
1462,-5.32,1,778.008,10.666183,4.3732915,7,1
1463,-5.58,1,779.98,10.112655,5.0151043,7,1
1464,-5.79,1,782.0,7.295058,4.519311,7,1
1465,-6.59,0,785.0,6.870224,6.1310935,4,1
1466,-6.49,0,792.035,11.007588,4.7560663,7,1
1467,-5.38,1,794.007,4.330906,6.3898253,6,0
1468,-6.93,0,798.083,10.02814,6.014839,0,1
1469,-5.05,1,800.055,10.404395,5.16548,6,1
1470,-6.99,0,806.062,10.141905,7.4598875,0,1
1471,-5.16,1,807.05,9.470934,6.46873,6,1
1472,-6.97,0,820.089,10.519149,5.4474964,6,1
1473,-6.64,0,822.061,9.668308,6.6961474,0,1
1474,-5.33,1,824.081,9.73076,6.083798,0,1
1475,-6.97,0,826.052,10.958368,6.4325356,6,1
1476,-5.71,1,827.081,8.054649,7.162549,4,1
1477,-7.35,0,832.1,8.883524,7.6825123,0,1
1478,-5.45,1,834.072,10.713404,6.0449777,6,1
1479,-5.57,1,841.067,8.293993,7.429316,4,1
1480,-6.9,0,844.067,10.363107,5.860269,6,1
1481,-7.34,0,854.106,11.001581,6.0888753,0,1
1482,-7.14,0,856.078,10.427043,6.4183297,0,1
1483,-7.96,0,856.122,9.82346,7.331047,0,1
1484,-5.64,1,858.098,7.4155273,2.139014,1,0
1485,-5.71,1,861.098,8.396839,6.561888,4,1
1486,-7.88,0,876.112,10.537206,6.289424,0,1
1487,-10.0,0,882.16,9.15113,7.5782576,0,1
1488,-6.64,0,884.132,10.6573925,5.581545,6,1
1489,-6.93,0,891.127,10.625675,6.8192015,0,1
1490,-10.0,0,904.166,10.429204,6.720753,0,1
1491,-8.27,0,906.138,9.873001,6.0629725,1,1
1492,-6.85,0,908.158,10.761281,6.7102265,0,1
1493,-6.36,0,911.158,10.662134,5.4854026,6,1
1494,-6.51,0,750.942,9.704167,4.1416407,7,1
1495,-5.08,1,762.997,6.9950485,7.2768598,4,1
1496,-5.26,1,782.987,7.1288548,7.1875935,4,1
1497,-4.98,1,789.035,9.033822,6.135109,4,1
1498,-6.67,0,791.007,7.0456,6.3420177,4,1
1499,-5.23,1,793.023,10.764703,4.056857,7,1
1500,-6.77,0,798.002,9.607842,4.6040072,7,1
1501,-5.59,1,805.078,10.283999,6.795917,0,1
1502,-5.08,1,811.041,4.523562,6.3889303,2,0
1503,-5.38,1,813.013,4.6425147,6.397323,2,0
1504,-6.66,0,815.033,8.68002,4.3202534,1,1
1505,-7.45,0,818.033,4.4003634,6.3495064,2,0
1506,-5.66,1,825.068,8.976957,6.851159,4,1
1507,-5.26,1,827.04,7.9444795,6.889125,4,1
1508,-6.31,0,831.116,10.806243,6.831152,0,1
1509,-5.38,1,833.088,9.3385935,5.8546014,6,1
1510,-6.9,0,839.095,8.79088,7.679135,4,1
1511,-5.59,1,840.083,10.15646,5.549348,6,1
1512,-6.24,0,853.122,10.86746,6.655949,0,1
1513,-6.23,0,855.094,10.729595,4.7094326,6,1
1514,-5.74,1,857.114,7.4172764,2.4172287,1,0
1515,-6.46,0,859.085,9.225684,6.776075,4,1
1516,-6.3,0,860.114,8.4366455,7.237389,4,1
1517,-6.95,0,865.133,8.901182,7.650116,0,1
1518,-5.4,1,867.105,7.9501762,7.405686,4,1
1519,-5.69,1,874.1,7.4982877,7.4966936,4,1
1520,-6.17,0,877.1,10.032244,7.2447643,0,1
1521,-10.0,0,887.139,10.27569,7.2817616,0,1
1522,-6.79,0,889.111,9.692943,7.21117,0,1
1523,-7.8,0,889.155,10.233775,6.1315975,0,1
1524,-5.68,1,891.131,10.656652,4.522076,7,1
1525,-6.01,0,894.131,8.719419,4.4996467,1,1
1526,-7.34,0,909.145,10.816333,6.623343,0,1
1527,-7.83,0,915.193,11.024227,6.4136844,0,1
1528,-6.29,0,917.165,10.725724,6.526315,0,1
1529,-6.41,0,924.16,10.908876,5.430708,0,1
1530,-7.8,0,937.199,9.698043,7.195679,0,1
1531,-7.68,0,939.171,10.897607,6.6328645,0,1
1532,-6.58,0,941.191,11.114522,6.272614,0,1
1533,-6.06,0,944.191,8.80965,7.701757,4,1
1534,-5.54,1,620.836,7.097473,6.113209,4,1
1535,-5.15,1,646.874,7.446825,6.461152,4,1
1536,-7.17,0,648.846,6.8987975,5.19794,4,1
1537,-4.99,1,692.943,7.1669574,2.088049,1,0
1538,-4.89,1,696.934,10.428086,4.318322,7,1
1539,-4.83,1,718.981,8.615136,5.4161763,4,1
1540,-6.61,0,720.953,9.877264,3.9372153,7,1
1541,-5.07,1,722.972,8.660303,6.7861624,4,1
1542,-5.47,1,724.944,9.7316475,4.113361,7,1
1543,-4.89,1,726.916,10.02102,4.5077977,6,1
1544,-4.93,1,752.954,8.630182,4.6161838,7,1
1545,-5.93,1,754.926,7.679235,6.2804503,4,1
1546,-5.08,1,769.041,8.23501,7.406212,4,1
1547,-5.39,1,795.079,9.28331,6.3152676,4,1
1548,-5.07,1,797.051,9.994443,5.09421,6,1
1549,-6.06,0,803.014,9.970853,5.6162925,6,1
1550,-6.65,0,829.052,10.661474,5.181394,6,1
1551,-5.03,1,831.024,8.388417,6.90761,4,1
1552,-6.76,0,606.809,7.4945893,6.040719,4,1
1553,-6.39,0,632.847,7.337817,2.4078703,1,0
1554,-8.0,0,634.819,7.128382,5.5746856,4,1
1555,-6.11,0,678.916,8.643921,5.2594094,4,1
1556,-5.23,1,682.907,9.400947,4.5228815,7,1
1557,-5.7,1,704.954,8.549984,5.9671955,4,1
1558,-7.57,0,706.926,7.051893,6.088203,4,1
1559,-5.0,1,708.945,7.93853,6.8033423,4,1
1560,-6.37,0,710.917,7.768155,6.344657,4,1
1561,-5.5,1,712.889,7.292053,2.1153462,1,0
1562,-5.19,1,738.927,7.215876,2.067099,1,0
1563,-6.54,0,740.899,5.9686313,1.7619679,1,0
1564,-4.92,1,755.014,8.937515,7.0268507,4,1
1565,-4.87,1,781.052,9.123869,5.965617,6,1
1566,-6.04,0,783.024,7.4168935,2.2436092,1,0
1567,-5.09,1,788.987,8.478285,7.2844753,4,1
1568,-5.41,1,815.025,10.922409,4.6056576,6,1
1569,-5.34,1,816.997,9.911798,4.5797997,6,1
1570,-5.4,1,620.836,8.904184,4.5976768,7,1
1571,-5.05,1,646.874,10.367053,3.9949167,7,1
1572,-6.76,0,648.846,7.1914735,5.6739125,4,1
1573,-4.97,1,692.943,4.3333364,6.395175,2,0
1574,-5.04,1,696.934,9.640917,5.202081,7,1
1575,-4.88,1,718.981,7.1185575,7.294057,4,1
1576,-6.19,0,720.953,7.3511257,2.668006,4,0
1577,-5.37,1,722.972,7.3271356,7.099021,4,1
1578,-5.18,1,724.944,7.232109,5.234459,7,1
1579,-4.91,1,726.916,6.8831162,7.039081,4,1
1580,-5.12,1,752.954,6.6399784,6.98654,4,1
1581,-5.54,1,754.926,7.261739,4.863879,7,1
1582,-5.48,1,769.041,9.376757,6.755269,4,1
1583,-5.86,1,795.079,9.956016,7.2732906,0,1
1584,-5.0,1,797.051,7.7500286,7.1425357,4,1
1585,-6.67,0,803.014,9.467456,5.8560867,6,1
1586,-7.31,0,829.052,9.216205,7.132717,4,1
1587,-5.19,1,831.024,8.90714,6.091445,4,1
1588,-6.52,0,606.809,8.613836,4.43594,7,1
1589,-6.11,0,632.847,7.3845463,5.78149,4,1
1590,-7.62,0,634.819,7.294837,5.6736197,4,1
1591,-5.84,1,678.916,8.240044,4.8852196,4,1
1592,-5.13,1,682.907,7.408368,2.5163147,1,0
1593,-5.49,1,704.954,8.2158165,5.885987,4,1
1594,-7.0,0,706.926,7.5681725,4.68621,7,1
1595,-4.96,1,708.945,8.876199,5.7716117,4,1
1596,-5.95,1,710.917,9.515031,3.9360268,7,1
1597,-5.32,1,712.889,8.386888,4.6372924,7,1
1598,-5.1,1,738.927,7.488925,2.6049387,1,0
1599,-6.34,0,740.899,8.150041,4.523214,7,1
1600,-4.95,1,755.014,10.051641,5.2416725,0,1
1601,-5.03,1,781.052,10.196994,6.0185323,0,1
1602,-5.44,1,783.024,5.903116,6.47693,7,-1
1603,-5.24,1,788.987,8.77532,4.4154124,1,1
1604,-5.71,1,815.025,10.471588,4.838873,7,1
1605,-5.1,1,816.997,9.553078,4.643983,7,1
1606,-5.76,1,620.836,8.087347,5.3115244,4,1
1607,-5.32,1,646.874,8.869189,4.7482085,7,1
1608,-7.56,0,648.846,7.4914746,4.5205765,7,1
1609,-5.23,1,692.943,7.748992,6.6225824,4,1
1610,-5.22,1,696.934,9.595547,5.0211387,7,1
1611,-4.97,1,718.981,8.334043,6.2938247,4,1
1612,-7.04,0,720.953,8.121209,4.7511325,4,1
1613,-5.1,1,722.972,8.411542,6.9878244,4,1
1614,-6.73,0,724.944,8.199135,5.686511,4,1
1615,-5.14,1,726.916,7.3038893,4.8233156,4,1
1616,-5.09,1,752.954,9.44846,5.986618,0,1
1617,-6.54,0,754.926,8.30092,4.9137807,4,1
1618,-5.09,1,769.041,7.8267436,7.480158,4,1
1619,-5.1,1,795.079,9.981061,6.9206367,0,1
1620,-6.27,0,797.051,7.4102993,2.411451,1,0
1621,-5.5,1,803.014,9.216739,6.965261,4,1
1622,-5.95,1,829.052,10.180725,6.0641527,0,1
1623,-6.17,0,831.024,10.916364,4.2141256,7,1
1624,-6.48,0,606.809,7.441952,2.598528,1,0
1625,-6.48,0,632.847,9.659667,4.163227,7,1
1626,-8.88,0,634.819,7.967659,5.741215,4,1
1627,-6.45,0,678.916,10.766231,4.1030674,7,1
1628,-5.53,1,682.907,8.394899,5.9969726,4,1
1629,-5.96,1,704.954,7.721202,6.8077703,4,1
1630,-7.92,0,706.926,8.152962,5.516452,4,1
1631,-5.28,1,708.945,9.570958,5.358085,7,1
1632,-7.24,0,710.917,7.239574,2.1863484,1,0
1633,-5.68,1,712.889,4.391261,6.4801846,6,0
1634,-5.39,1,738.927,9.864031,4.6012235,7,1
1635,-7.03,0,740.899,7.282024,5.6763725,4,1
1636,-5.29,1,755.014,7.96638,7.2626133,4,1
1637,-5.14,1,781.052,9.047305,6.0432067,4,1
1638,-6.85,0,783.024,8.441305,4.5074244,1,1
1639,-5.39,1,788.987,10.417699,5.2265944,6,1
1640,-5.64,1,815.025,9.920905,7.3163958,4,1
1641,-6.17,0,816.997,8.909505,5.281237,4,1
1642,-6.43,0,620.836,7.305937,4.9777803,7,1
1643,-5.98,1,646.874,9.410341,4.18715,7,1
1644,-7.92,0,648.846,9.478273,3.8367512,7,1
1645,-5.79,1,692.943,8.62005,5.3465304,4,1
1646,-5.34,1,696.934,8.702579,5.925365,4,1
1647,-5.47,1,718.981,8.792772,5.348893,4,1
1648,-7.33,0,720.953,7.0231524,5.085793,4,1
1649,-5.16,1,722.972,9.992481,6.143397,7,1
1650,-6.92,0,724.944,5.3608155,6.4230237,2,0
1651,-5.45,1,726.916,8.39369,6.6171846,4,1
1652,-5.31,1,752.954,7.7317023,6.8152385,4,1
1653,-6.66,0,754.926,7.9572735,5.8693004,4,1
1654,-5.16,1,769.041,11.044814,5.6913414,0,1
1655,-5.15,1,795.079,10.202441,6.469856,0,1
1656,-6.52,0,797.051,8.284312,6.691384,4,1
1657,-5.45,1,803.014,10.145383,5.6265755,0,1
1658,-5.8,1,829.052,10.130365,7.3900385,0,1
1659,-6.27,0,831.024,7.285699,7.2222004,4,1
1660,-6.84,0,606.809,7.3592677,5.109209,7,1
1661,-6.65,0,632.847,8.64423,4.330788,7,1
1662,-8.8,0,634.819,6.6525707,5.253625,4,1
1663,-5.97,1,678.916,10.409487,3.7548695,7,1
1664,-5.41,1,682.907,8.004313,6.6590557,4,1
1665,-5.86,1,704.954,10.037692,4.3511734,7,1
1666,-7.84,0,706.926,8.159413,4.3884172,7,1
1667,-5.3,1,708.945,10.611468,4.1313157,7,1
1668,-6.99,0,710.917,6.5655665,6.5165696,4,1
1669,-5.67,1,712.889,4.6567397,6.2123294,2,0
1670,-5.56,1,738.927,9.727847,5.0824695,7,1
1671,-7.23,0,740.899,8.559685,4.6382546,7,1
1672,-5.19,1,755.014,7.21353,2.022503,1,0
1673,-5.22,1,781.052,8.750517,7.070606,4,1
1674,-6.33,0,783.024,7.8426113,6.501795,4,1
1675,-5.43,1,788.987,10.693617,5.3158855,1,1
1676,-5.62,1,815.025,9.546187,7.0592604,4,1
1677,-5.9,1,816.997,10.511544,3.9965909,7,1
1678,-5.3,1,620.836,7.455735,5.288783,7,1
1679,-5.01,1,646.874,6.9384737,6.3782306,4,1
1680,-6.93,0,648.846,6.600975,6.467695,4,1
1681,-4.91,1,692.943,9.747718,4.4193416,7,1
1682,-4.85,1,696.934,9.2949,5.010887,7,1
1683,-4.83,1,718.981,10.495318,3.9664762,6,1
1684,-6.27,0,720.953,4.3893933,6.35115,2,0
1685,-5.01,1,722.972,8.288328,7.329155,4,1
1686,-5.46,1,724.944,9.642532,4.1852446,7,1
1687,-4.84,1,726.916,8.638459,5.488683,7,1
1688,-4.99,1,752.954,10.9351635,4.2489953,7,1
