ID,PAMPA,permeable,MolWt,embedding_x,embedding_y,kmedoids_cluster,hdbscan_cluster
3614,-5.77,1,814.041,4.6496234,7.076088,3,0
3615,-5.11,1,822.105,-1.392158,2.8824956,2,1
3616,-4.78,1,822.105,0.4896558,5.5677066,4,1
3617,-4.94,1,822.105,-0.31029096,6.112763,4,1
3618,-10.0,0,828.068,-1.7304426,3.3167357,2,1
3619,-5.6,1,828.068,-1.3899002,2.7984467,2,1
3620,-4.96,1,822.105,-0.42518556,4.367669,4,1
3621,-6.36,0,828.068,-0.6364681,3.5665824,2,1
3622,-5.36,1,828.068,0.7791877,5.7306776,4,1
3623,-5.51,1,828.068,1.4431195,5.12657,6,1
3624,-4.96,1,828.068,1.58409,4.980439,6,1
3625,-5.64,1,828.068,-0.54869556,3.3231914,2,1
3626,-10.0,0,828.068,-0.8797379,3.196985,3,1
3627,-5.18,1,828.068,-1.8139145,3.822107,2,1
3628,-5.2,1,828.068,-1.5617561,3.7874007,3,1
3629,-5.33,1,842.095,-1.5958054,3.8204672,3,1
3630,-5.9,1,842.095,0.8035016,6.3062425,4,1
3631,-5.57,1,842.095,-0.86514777,3.6999543,3,1
3632,-5.94,1,842.095,-0.48256788,3.991367,3,1
3633,-5.31,1,842.095,-0.11963037,4.8895736,4,1
3634,-5.27,1,842.095,2.0717723,6.1784806,4,1
3635,-5.09,1,842.095,2.343407,5.8965354,6,1
3636,-5.44,1,842.095,1.8157382,5.8294106,4,1
3637,-5.84,1,848.058,0.34780425,5.367215,4,1
3638,-5.61,1,842.095,-1.3222779,4.328286,4,1
3639,-5.13,1,842.095,1.7499354,6.076611,4,1
3640,-5.26,1,842.095,-1.3026009,4.538838,4,1
3641,-6.34,0,848.058,4.2301974,7.135403,3,0
3642,-5.62,1,848.058,4.072806,0.15291911,5,2
3643,-5.6,1,856.122,-1.9126055,4.9513893,4,1
3644,-5.77,1,856.122,1.0297669,4.6951733,4,1
3645,-6.12,0,862.085,4.2220182,6.888812,3,0
3646,-6.22,0,862.085,-1.390504,4.2764273,2,1
3647,-5.12,1,856.122,1.7267718,5.225506,6,1
3648,-10.0,0,862.085,0.37236488,5.401151,4,1
3649,-5.91,1,876.112,-1.268331,4.427176,4,1
3650,-10.0,0,876.112,-0.13177516,4.473733,5,1
3651,-6.28,0,882.075,-1.5044373,5.19804,4,1
3652,-6.46,0,751.97,4.242814,4.1142683,6,1
3653,-10.0,0,751.97,3.5794058,4.791156,6,1
3654,-10.0,0,751.97,4.008176,4.035622,7,1
3655,-10.0,0,751.97,4.612415,5.9774194,3,0
3656,-10.0,0,751.97,4.1652827,4.1489463,7,1
3657,-10.0,0,751.97,4.5370975,3.9147701,7,1
3658,-6.26,0,751.97,4.1223683,3.1379461,7,1
3659,-6.45,0,751.97,1.6578196,1.0865105,2,1
3660,-6.28,0,765.997,3.8141594,4.9873705,7,1
3661,-6.06,0,765.997,2.4952788,4.556636,6,1
3662,-5.63,1,765.997,3.4067967,4.020951,7,1
3663,-5.78,1,765.997,1.840306,1.0876143,2,1
3664,-6.44,0,765.997,3.3696225,4.42034,6,1
3665,-6.29,0,765.997,2.40042,2.406811,0,1
3666,-6.08,0,765.997,3.312208,4.5197444,6,1
3667,-5.92,1,765.997,4.428339,3.7262716,7,1
3668,-6.28,0,765.997,3.2012613,4.4144373,6,1
3669,-6.34,0,765.997,2.555199,4.765488,6,1
3670,-6.12,0,765.997,3.6139786,0.90943503,5,2
3671,-6.11,0,765.997,3.700644,3.9310434,7,1
3672,-6.1,0,765.997,0.5211427,2.843593,3,1
3673,-6.56,0,765.997,3.590995,2.1888883,5,1
3674,-6.21,0,765.997,3.2930834,2.6374118,7,1
3675,-6.22,0,780.024,4.273164,5.7508626,7,1
3676,-5.74,1,780.024,4.3653917,3.393101,7,1
3677,-5.66,1,780.024,3.4947033,4.303813,7,1
3678,-5.4,1,780.024,-0.73283356,1.4315403,2,1
3679,-6.1,0,780.024,3.0082595,4.442668,6,1
3680,-6.27,0,785.987,4.468741,3.4908402,7,1
3681,-6.34,0,780.024,4.6037707,1.2833966,5,2
3682,-6.17,0,780.024,-0.30375132,0.9424143,2,1
3683,-5.73,1,780.024,3.9569216,2.7102034,7,-1
3684,-5.9,1,780.024,4.369505,0.6236733,5,2
3685,-5.36,1,780.024,-0.18060175,1.2206612,2,1
3686,-5.22,1,780.024,4.9980407,2.861384,1,1
3687,-6.5,0,785.987,3.81438,1.7752432,5,-1
3688,-6.68,0,785.987,1.5256929,3.380042,5,1
3689,-6.39,0,785.987,2.890308,5.522373,6,1
3690,-6.17,0,785.987,8.339218,6.564515,0,4
3691,-5.58,1,794.051,1.2188697,3.8733146,6,1
3692,-5.23,1,794.051,1.8825772,3.8657467,5,1
3693,-5.17,1,794.051,2.2318218,4.060818,6,1
3694,-5.91,1,800.014,-0.94282025,1.2952399,2,1
3695,-5.75,1,800.014,1.4440835,3.608203,5,1
3696,-5.25,1,800.014,1.5710423,3.1614559,3,1
3697,-6.06,0,794.051,3.0133495,5.5836515,6,1
3698,-6.03,0,794.051,0.21200834,2.494705,2,1
3699,-5.19,1,794.051,2.9417057,5.2660046,6,1
3700,-6.89,0,800.014,4.751164,3.2938209,1,1
3701,-6.31,0,800.014,-0.37456334,1.1020421,2,1
3702,-6.04,0,800.014,4.767795,4.0818,0,1
3703,-6.02,0,800.014,0.39291316,2.9313915,3,1
3704,-5.6,1,800.014,3.5188966,0.8276265,5,2
3705,-5.79,1,800.014,3.7902443,4.4500365,7,1
3706,-5.94,1,800.014,4.1884313,3.155428,7,1
3707,-5.93,1,800.014,3.2839925,2.7453134,5,1
3708,-6.34,0,814.041,-1.7707393,1.9742545,2,1
3709,-5.81,1,814.041,2.0167928,5.1638026,6,1
3710,-6.03,0,814.041,1.6720718,6.362175,0,1
3711,-5.56,1,814.041,-0.3085061,3.849595,2,1
3712,-5.66,1,820.004,-0.81552243,2.0522795,2,1
3713,-5.65,1,814.041,9.702427,4.5239716,0,4
3714,-5.81,1,814.041,3.923116,7.189053,3,0
3715,-5.82,1,814.041,4.4838033,0.70572174,5,2
3716,-6.37,0,820.004,1.988429,4.816055,6,1
3717,-5.37,1,828.068,4.25472,5.4038353,0,1
3718,-5.65,1,828.068,4.7828283,1.4616537,5,-1
3719,-5.94,1,828.068,4.1767354,6.800934,3,0
3720,-6.23,0,834.031,3.8497427,4.491757,7,1
3721,-6.97,0,834.031,2.9779656,4.2638273,7,1
3722,-6.3,0,834.031,4.638584,6.6463046,3,0
3723,-6.05,0,834.031,0.17763901,4.2275853,3,1
3724,-5.89,1,834.031,2.1249835,5.7852287,6,1
3725,-5.96,1,848.058,2.8058817,5.001108,6,1
3726,-5.63,1,848.058,5.142915,3.3149726,1,1
3727,-6.03,0,854.021,4.0738473,0.1704768,5,2
3728,-10.0,0,751.97,4.672472,6.6569,3,0
3729,-6.61,0,751.97,1.6399765,2.6554885,3,1
3730,-6.51,0,751.97,4.248427,4.3937955,7,1
3731,-10.0,0,751.97,2.9127698,2.3643131,7,1
3732,-10.0,0,751.97,4.7304897,6.036282,3,0
3733,-5.9,1,751.97,8.228094,6.3493237,0,4
3734,-10.0,0,751.97,1.1962447,1.8881269,1,1
3735,-6.28,0,765.997,3.1980426,3.8319867,7,1
3736,-6.41,0,765.997,3.2712548,2.8963187,7,1
3737,-6.43,0,765.997,0.70887995,1.4967592,2,1
3738,-6.54,0,765.997,2.1073115,3.8940172,6,1
3739,-5.98,1,765.997,1.393902,1.2025058,2,1
3740,-6.38,0,765.997,4.062314,4.6569133,7,1
3741,-10.0,0,765.997,3.538714,4.1927567,7,1
3742,-5.66,1,765.997,0.31147978,2.4649446,3,1
3743,-6.54,0,765.997,4.38129,3.255782,7,1
3744,-6.38,0,765.997,2.7965465,3.1233017,7,1
3745,-5.9,1,765.997,0.28420007,1.0039768,2,1
3746,-6.31,0,765.997,-0.6995251,1.0389361,2,1
3747,-6.11,0,780.024,4.3566756,3.8798366,7,1
3748,-5.24,1,780.024,4.9573345,2.9259162,1,1
3749,-6.12,0,780.024,2.1583214,4.5579724,6,1
3750,-6.45,0,780.024,4.5959964,6.8939815,3,0
3751,-6.2,0,780.024,4.540639,3.889955,7,1
3752,-5.96,1,780.024,2.2442694,3.5964952,6,1
3753,-5.18,1,780.024,-0.5146718,1.3503042,2,1
3754,-10.0,0,780.024,4.9095535,2.5463517,1,1
3755,-5.11,1,780.024,4.7458134,2.2069511,5,-1
3756,-7.35,0,785.987,2.6338189,3.263034,7,1
3757,-6.3,0,785.987,4.315381,3.9347956,7,1
3758,-10.0,0,780.024,3.470494,2.6652982,7,1
3759,-5.87,1,780.024,3.4777699,2.7434027,7,1
3760,-5.78,1,780.024,1.8604271,2.422156,3,1
3761,-5.58,1,780.024,2.9762597,5.1119137,6,1
3762,-5.91,1,780.024,-1.1577398,1.6625896,2,1
3763,-5.38,1,780.024,3.323794,4.252828,7,1
3764,-5.61,1,780.024,-1.1298078,1.6944145,2,1
3765,-10.0,0,785.987,4.141306,4.62651,7,1
3766,-6.69,0,785.987,0.93618894,1.8770298,2,1
3767,-6.61,0,785.987,1.0022819,2.5965338,3,1
3768,-6.25,0,785.987,4.0735373,3.2110476,7,1
3769,-5.61,1,780.024,4.451874,2.8669138,1,1
3770,-5.58,1,780.024,-2.1231449,3.1723797,3,1
3771,-5.72,1,780.024,4.3028164,0.680251,5,2
3772,-6.4,0,785.987,4.288698,4.7485666,7,1
3773,-5.13,1,794.051,0.7480241,4.020635,5,1
3774,-5.14,1,794.051,3.1225939,4.978063,6,1
3775,-6.42,0,800.014,4.1488323,4.787594,7,1
3776,-6.21,0,800.014,2.7705545,2.988525,7,1
3777,-5.49,1,800.014,2.8626435,5.8829517,1,1
3778,-5.3,1,794.051,-0.29767218,3.1258864,3,1
3779,-5.5,1,794.051,4.5911193,0.9524744,5,2
3780,-5.23,1,794.051,-0.6897399,1.3016002,2,1
3781,-6.99,0,800.014,4.3835135,3.692904,7,1
3782,-10.0,0,800.014,3.1183608,4.0548925,7,1
3783,-6.18,0,800.014,0.6067113,2.652003,5,1
3784,-6.05,0,800.014,4.5044003,2.9262643,5,1
3785,-6.02,0,800.014,5.229613,1.413743,5,-1
3786,-5.85,1,800.014,0.3591922,1.5239831,2,1
3787,-5.75,1,800.014,4.84002,3.8051713,0,1
3788,-5.72,1,800.014,3.9216118,0.75260484,5,2
3789,-5.26,1,800.014,4.55537,3.1747694,1,1
3790,-6.16,0,800.014,4.0656123,4.6415014,7,1
3791,-6.23,0,800.014,4.2102647,4.4828386,7,1
3792,-5.9,1,800.014,3.4805012,5.277717,6,1
3793,-6.36,0,814.041,4.368956,5.3681707,7,1
3794,-5.45,1,814.041,3.1840963,5.6529484,6,1
3795,-6.25,0,814.041,5.0417604,3.100268,1,1
3796,-5.82,1,814.041,4.0426292,6.5880275,3,0
3797,-5.79,1,814.041,3.2722566,2.6693373,7,1
3798,-5.91,1,814.041,4.7681994,7.0728555,3,0
3799,-10.0,0,814.041,5.1101356,0.7513977,5,2
3800,-6.38,0,814.041,2.4881556,5.162994,6,1
3801,-6.54,0,820.004,4.0596414,0.74569213,5,2
3802,-6.04,0,814.041,-1.9960737,3.3482435,2,1
3803,-6.73,0,820.004,0.49159017,1.8303856,2,1
3804,-6.24,0,820.004,2.679109,5.6900387,1,1
3805,-5.49,1,820.004,4.0354333,5.22954,7,1
3806,-5.64,1,828.068,3.2836237,5.32894,6,1
3807,-5.55,1,828.068,4.494089,0.3957783,5,2
3808,-5.04,1,828.068,4.8041463,7.0721927,3,0
3809,-6.23,0,834.031,-2.0619667,2.9711607,2,1
3810,-5.04,1,828.068,3.1183422,4.632765,7,1
3811,-10.0,0,834.031,-1.7499206,2.4438682,2,1
3812,-5.1,1,848.058,4.9660044,1.7896497,1,-1
3813,-6.19,0,854.021,0.6093061,5.4063177,4,1
3814,-6.76,0,751.97,4.413499,4.0075717,7,1
3815,-6.76,0,751.97,1.4332838,1.6322776,2,1
3816,-6.37,0,751.97,4.1569324,4.046436,7,1
3817,-10.0,0,751.97,3.5876386,3.2814925,7,1
3818,-10.0,0,751.97,4.527107,2.6051724,1,1
3819,-5.92,1,751.97,4.297235,3.7782407,7,1
3820,-6.57,0,751.97,3.4891794,4.6577215,6,1
3821,-10.0,0,765.997,4.456298,3.1709526,7,1
3822,-6.51,0,765.997,4.8494306,0.91402024,5,2
3823,-5.93,1,765.997,1.5472057,2.6963763,3,1
3824,-6.13,0,765.997,4.2807755,1.5162046,5,2
3825,-6.6,0,765.997,4.1276364,3.9775066,6,1
3826,-6.54,0,765.997,3.8511844,4.659041,7,1
3827,-5.89,1,765.997,3.2097068,4.4138546,6,1
3828,-6.95,0,765.997,3.6315715,4.9604745,6,1
3829,-5.69,1,765.997,0.624232,2.5777524,2,1
3830,-5.98,1,765.997,-0.45268553,1.6648855,2,1
3831,-6.06,0,765.997,1.2020308,1.4330641,2,1
3832,-6.68,0,765.997,3.8169506,2.2115266,5,1
3833,-5.96,1,765.997,2.307734,1.4044156,2,1
3834,-6.25,0,765.997,4.1903143,5.081932,7,1
3835,-6.6,0,765.997,3.2478886,4.266438,6,1
3836,-5.83,1,765.997,0.556478,1.280957,2,1
3837,-6.18,0,780.024,3.1821437,2.600084,5,1
3838,-5.31,1,780.024,-0.3621719,2.5585587,2,1
3839,-5.75,1,780.024,3.083957,4.4299755,6,1
3840,-6.19,0,780.024,4.6804214,6.776212,3,0
3841,-5.55,1,780.024,2.317675,3.6219442,6,1
3842,-5.73,1,780.024,1.0048198,2.9878805,3,1
3843,-5.98,1,780.024,3.147113,2.6696994,7,1
3844,-5.61,1,780.024,4.115389,0.9469783,5,2
3845,-4.92,1,780.024,2.90345,4.8940377,6,1
3846,-6.67,0,785.987,-0.1994915,2.3098829,2,1
3847,-6.17,0,780.024,4.3139024,2.711631,2,1
3848,-6.24,0,780.024,3.1256392,4.0438476,7,1
3849,-5.73,1,780.024,1.0411754,1.6390632,2,1
3850,-6.07,0,785.987,3.5557537,4.2825265,7,1
3851,-10.0,0,785.987,2.9156241,3.298344,7,1
3852,-6.9,0,785.987,0.5299906,1.3498092,2,1
3853,-6.81,0,785.987,3.0569,3.5558736,7,1
3854,-5.57,1,780.024,3.1162817,2.6260457,7,1
3855,-10.0,0,785.987,3.0374956,4.0966926,7,1
3856,-6.22,0,785.987,4.9531875,2.831586,5,1
3857,-5.76,1,785.987,4.2922363,3.6951091,7,1
3858,-6.07,0,794.051,-2.0182405,3.5522506,3,1
3859,-4.79,1,794.051,2.2552361,4.9703636,6,1
3860,-5.01,1,794.051,-0.51074445,1.078818,2,1
3861,-6.16,0,800.014,3.097467,4.456869,6,1
3862,-5.62,1,800.014,4.597942,3.950172,7,1
3863,-5.86,1,800.014,0.17774495,3.2248976,2,1
3864,-4.93,1,794.051,4.6809077,0.7707387,5,2
3865,-10.0,0,800.014,4.0582376,1.0751121,5,2
3866,-10.0,0,800.014,4.6581964,3.5763617,7,1
3867,-6.15,0,800.014,3.1536996,4.4229174,6,1
3868,-6.18,0,800.014,2.6278777,4.5322485,6,1
3869,-5.51,1,800.014,5.1238065,0.7681672,5,2
3870,-10.0,0,800.014,-0.5217716,1.5720235,2,1
3871,-6.12,0,800.014,4.6564527,1.5440474,5,2
3872,-5.87,1,814.041,4.9876266,0.82874334,5,2
3873,-6.43,0,814.041,-1.4652357,2.5244484,2,1
3874,-5.34,1,814.041,-0.9676882,1.8943688,2,1
3875,-5.79,1,820.004,3.2270455,4.1321497,7,1
3876,-5.95,1,814.041,-0.5532331,2.5010114,2,1
3877,-5.6,1,814.041,3.7432265,4.8860636,7,1
3878,-5.07,1,814.041,0.58780575,4.23455,5,1
3879,-6.76,0,820.004,3.591614,4.663926,7,1
3880,-6.22,0,820.004,3.9405718,4.8420324,7,1
3881,-5.52,1,828.068,3.3250659,2.6952896,7,1
3882,-5.79,1,828.068,2.3759103,4.189535,7,1
3883,-10.0,0,834.031,-1.2377439,2.5026605,2,1
3884,-5.96,1,834.031,-1.9364852,3.3927376,2,1
3885,-5.85,1,848.058,3.1153152,5.0766664,6,1
3886,-10.0,0,848.058,3.28411,5.864358,0,1
3887,-6.79,0,751.97,3.8517597,4.1222615,7,1
3888,-6.96,0,751.97,4.570252,2.6190448,1,1
3889,-6.01,0,751.97,4.44266,3.3908396,7,1
3890,-6.07,0,751.97,-0.797737,1.07078,2,1
3891,-7.85,0,751.97,3.8237417,3.5528123,7,1
3892,-10.0,0,751.97,3.465539,2.6981518,7,1
3893,-5.34,1,751.97,5.2479115,0.92391527,5,2
3894,-5.92,1,751.97,5.255295,0.94554454,5,2
3895,-6.62,0,765.997,4.525061,2.9793217,7,1
3896,-6.26,0,765.997,4.2885046,5.656734,3,1
3897,-5.83,1,765.997,4.3332915,3.7813015,7,1
3898,-10.0,0,765.997,0.031155458,0.9641503,2,1
3899,-10.0,0,765.997,-0.42625937,1.3333316,2,1
3900,-5.87,1,765.997,4.200332,2.6433692,2,1
3901,-5.79,1,765.997,0.62224853,2.777757,3,1
3902,-5.3,1,765.997,4.8309793,3.0814023,7,1
3903,-4.0,1,765.997,4.4901285,3.4436615,7,1
3904,-10.0,0,765.997,3.89379,4.6635876,7,1
3905,-7.11,0,765.997,1.6206381,1.9886148,3,1
3906,-4.0,1,765.997,3.9055674,4.0536113,7,1
3907,-5.85,1,765.997,1.3970672,3.4837596,5,1
3908,-5.68,1,765.997,4.5117183,3.7221081,7,1
3909,-6.0,1,765.997,3.3263342,4.302631,7,1
3910,-5.98,1,765.997,3.9758592,5.42193,0,1
3911,-5.3,1,765.997,4.4106383,1.1600517,5,2
3912,-6.66,0,780.024,-1.2055103,1.4596182,2,1
3913,-5.71,1,780.024,-0.3014106,0.9362735,2,1
3914,-10.0,0,780.024,3.92902,1.4213557,5,-1
3915,-6.85,0,780.024,1.8459516,1.8920056,3,1
3916,-6.11,0,780.024,-2.141461,3.3083396,3,1
3917,-5.82,1,780.024,2.991474,2.7788675,7,1
3918,-5.98,1,780.024,1.3963557,1.0468626,2,1
3919,-6.48,0,785.987,3.4600005,2.7589262,7,1
3920,-6.08,0,785.987,4.4250097,2.7492595,1,1
3921,-10.0,0,780.024,1.7153702,2.1553068,3,1
3922,-5.75,1,780.024,4.561593,2.8922176,1,1
3923,-5.38,1,780.024,3.6155524,4.3075747,7,1
3924,-5.86,1,780.024,4.065501,4.6624365,7,1
3925,-5.79,1,780.024,0.94215363,1.5879291,2,1
3926,-5.76,1,780.024,0.64315593,3.0396664,3,1
3927,-4.88,1,780.024,-0.95298845,1.862619,2,1
3928,-10.0,0,785.987,1.4886374,2.297607,3,1
3929,-6.72,0,785.987,2.2782319,2.3119638,7,1
3930,-10.0,0,785.987,3.2917726,2.5511675,7,1
3931,-6.04,0,785.987,3.6122277,3.6900604,7,1
3932,-5.48,1,780.024,4.536814,1.3255382,5,2
3933,-5.72,1,780.024,4.509721,1.2151613,5,2
3934,-6.14,0,785.987,3.0490828,2.1748586,3,1
3935,-5.53,1,785.987,-0.2974269,1.9843587,2,1
3936,-6.12,0,794.051,-0.6255703,1.0857899,2,1
3937,-5.01,1,794.051,0.00997712,1.6488538,2,1
3938,-5.6,1,794.051,1.6582457,2.808854,1,1
3939,-6.28,0,800.014,3.2769434,4.556889,7,1
3940,-5.86,1,800.014,4.6578507,6.245609,0,0
3941,-6.02,0,800.014,4.56341,3.6987753,7,1
3942,-5.5,1,794.051,1.3806375,2.526047,3,1
3943,-5.74,1,794.051,3.7306297,7.0132747,3,0
3944,-6.87,0,800.014,6.8527145,7.339227,0,4
3945,-10.0,0,800.014,2.1949134,3.6805978,6,1
3946,-6.27,0,800.014,-1.6614778,1.961569,2,1
3947,-5.78,1,800.014,4.0260615,6.7153735,3,0
3948,-5.33,1,800.014,3.2664628,2.9670591,7,1
3949,-5.34,1,794.051,4.05559,3.72243,7,1
3950,-10.0,0,800.014,5.6524787,7.080376,3,4
3951,-6.77,0,800.014,3.1156447,5.39073,6,1
3952,-10.0,0,800.014,-0.24941033,1.216583,2,1
3953,-6.12,0,800.014,-0.25262338,1.5238625,2,1
3954,-5.53,1,800.014,4.604411,3.5919573,7,1
3955,-6.15,0,814.041,-0.9386859,1.8027565,2,1
3956,-6.07,0,814.041,4.7235847,3.5747402,0,1
3957,-6.05,0,814.041,0.36597687,3.278181,3,1
3958,-5.27,1,814.041,4.7479105,2.299485,5,1
3959,-5.78,1,814.041,-1.7148594,2.3708801,2,1
3960,-5.76,1,814.041,5.6842384,1.7204165,5,-1
3961,-5.66,1,814.041,-1.8716576,2.321672,2,1
3962,-10.0,0,814.041,3.8746233,4.9966683,7,1
3963,-5.64,1,814.041,0.3041636,4.0431876,1,1
3964,-5.96,1,814.041,-1.7659329,2.9339857,2,1
3965,-5.79,1,814.041,2.8216522,3.3439188,7,1
3966,-6.38,0,820.004,0.67737114,3.1725383,3,1
3967,-6.32,0,820.004,5.451935,0.9533106,5,2
3968,-10.0,0,814.041,4.621012,6.4949026,3,0
3969,-6.25,0,814.041,2.0772278,5.0225134,6,1
3970,-10.0,0,820.004,6.979738,7.252949,0,4
3971,-6.02,0,820.004,4.291645,5.264864,7,1
3972,-5.91,1,828.068,1.1402934,4.1172395,3,1
3973,-5.18,1,828.068,4.1451163,4.302887,7,1
3974,-6.44,0,834.031,3.841995,4.5224543,7,1
3975,-6.01,0,834.031,-1.9302858,4.6070943,1,1
3976,-5.9,1,834.031,4.488709,1.4385185,5,2
3977,-6.05,0,834.031,4.0081334,7.1841564,3,0
3978,-7.24,0,834.031,-0.18478064,3.226875,3,1
3979,-6.94,0,834.031,-1.2851495,3.6462603,2,1
3980,-10.0,0,834.031,1.485449,4.826389,6,1
3981,-5.83,1,848.058,4.6165094,7.0270176,3,0
3982,-6.09,0,848.058,-1.1133528,4.1920385,3,1
3983,-10.0,0,854.021,-1.5451174,3.1283104,2,1
3984,-6.4,0,765.997,1.5471125,1.6041877,2,1
3985,-10.0,0,765.997,0.74153924,2.5673563,2,1
3986,-5.81,1,765.997,0.1523818,2.3384278,2,1
3987,-6.63,0,780.024,2.299475,5.1082664,6,1
3988,-6.54,0,780.024,4.5386314,3.3403502,5,1
3989,-5.99,1,780.024,5.128637,0.8185233,5,2
3990,-10.0,0,780.024,3.3607655,3.142602,7,1
3991,-6.45,0,780.024,-0.7683295,1.4426897,2,1
3992,-5.85,1,780.024,3.7794476,4.1562414,7,1
3993,-5.67,1,780.024,3.5725756,3.9187913,7,1
3994,-5.5,1,780.024,-0.51942396,1.9278831,2,1
3995,-5.71,1,780.024,1.5320731,3.7372468,6,1
3996,-5.35,1,780.024,3.0992792,3.775234,7,1
3997,-5.91,1,780.024,0.41761163,2.6903012,3,1
3998,-5.63,1,780.024,4.214321,0.9433359,5,2
3999,-5.78,1,780.024,3.0411525,4.8637004,6,1
4000,-5.5,1,780.024,6.9221745,7.2845516,0,4
4001,-5.69,1,780.024,3.9317791,4.6565976,7,1
4002,-5.32,1,780.024,3.5053203,4.7387614,6,1
4003,-6.26,0,780.024,-1.5328138,1.8173778,2,1
4004,-5.86,1,780.024,3.37315,4.2880993,7,1
4005,-5.33,1,780.024,2.5353003,5.182034,6,1
4006,-5.81,1,794.051,2.210848,4.6926885,6,1
4007,-5.66,1,794.051,3.9891346,4.7495494,7,1
4008,-5.06,1,794.051,0.96902025,3.6520565,2,1
4009,-5.73,1,794.051,4.1123395,0.6071479,5,2
4010,-5.27,1,794.051,2.8695083,5.820568,0,1
4011,-5.33,1,794.051,-0.33568043,2.9695144,2,1
4012,-5.07,1,794.051,2.6484535,4.814125,6,1
4013,-4.83,1,794.051,5.037529,3.1504018,1,1
4014,-5.04,1,794.051,-0.64193434,1.0791458,2,1
4015,-5.11,1,794.051,3.7077255,4.285085,7,1
4016,-6.18,0,800.014,1.4422407,2.410827,3,1
4017,-5.97,1,800.014,1.5948664,2.25127,0,1
4018,-5.73,1,794.051,3.5028493,1.5058535,5,-1
4019,-5.17,1,794.051,0.03516488,3.3839493,2,1
4020,-5.19,1,794.051,2.8230348,5.7986054,6,1
4021,-5.39,1,794.051,0.7858184,1.7318746,2,1
4022,-5.03,1,794.051,3.2350664,4.915371,6,1
4023,-10.0,0,794.051,0.47277546,3.3584218,3,1
4024,-5.19,1,794.051,-0.09552568,1.6188956,2,1
4025,-6.36,0,800.014,5.4127784,1.3090594,5,-1
4026,-5.5,1,800.014,3.0573995,2.6061978,2,1
4027,-4.95,1,794.051,2.9203632,5.4285793,6,1
4028,-5.01,1,794.051,4.6799455,2.7854245,5,1
4029,-6.09,0,800.014,4.1564984,6.7782865,3,0
4030,-5.77,1,800.014,2.0273507,2.4398992,3,1
4031,-5.39,1,808.078,1.9508198,5.5353303,6,1
4032,-5.85,1,808.078,1.7539257,5.1557307,6,1
4033,-4.95,1,808.078,3.9504728,0.23429406,5,2
4034,-4.95,1,808.078,1.9940758,5.186233,6,1
4035,-6.61,0,814.041,5.103835,3.2011447,1,1
4036,-10.0,0,814.041,5.4266415,1.2937472,5,-1
4037,-5.68,1,814.041,-0.32637507,3.5254533,2,1
4038,-5.52,1,814.041,3.4456406,5.177209,6,1
4039,-5.44,1,814.041,2.9246552,5.553855,6,1
4040,-5.19,1,808.078,-1.149212,2.9778903,3,1
4041,-5.04,1,808.078,5.223082,0.9945248,5,2
4042,-4.89,1,808.078,-1.2807208,3.4714847,3,1
4043,-10.0,0,814.041,0.8751802,4.0678678,5,1
4044,-10.0,0,814.041,2.9997985,4.806369,6,1
4045,-5.97,1,814.041,-1.761955,2.1859508,2,1
4046,-6.25,0,814.041,4.60524,2.7584057,1,1
4047,-6.06,0,814.041,5.356444,1.4872571,5,-1
4048,-5.56,1,814.041,-0.500955,3.0612805,2,1
4049,-5.62,1,814.041,-1.295811,3.552087,3,1
4050,-5.52,1,814.041,1.7370601,3.9287517,6,1
4051,-5.29,1,814.041,1.7191774,4.7363048,6,1
4052,-5.48,1,814.041,4.2869906,6.6643124,3,0
4053,-4.9,1,808.078,-1.9800701,4.4304895,1,1
4054,-6.08,0,814.041,3.5126362,4.4253745,7,1
4055,-5.58,1,814.041,5.2318444,1.0962932,5,2
4056,-5.19,1,814.041,0.15235701,2.6950278,5,1
4057,-5.08,1,814.041,4.7798,7.231451,3,0
4058,-4.97,1,814.041,4.274436,4.1156874,7,1
4059,-5.91,1,828.068,3.4914134,5.145928,6,1
4060,-5.95,1,828.068,1.711034,4.91789,6,1
4061,-5.81,1,828.068,0.42313775,5.08201,4,1
4062,-5.15,1,828.068,2.2200356,6.1399517,6,1
4063,-6.45,0,828.068,4.074725,7.223715,3,0
4064,-6.19,0,828.068,-0.103173256,3.9090898,2,1
4065,-5.64,1,828.068,3.218058,5.8594856,0,1
4066,-5.85,1,828.068,0.51165265,4.496928,4,1
4067,-5.2,1,828.068,-0.9800556,4.8272977,4,1
4068,-5.28,1,828.068,-1.6554404,3.0562117,2,1
4069,-5.61,1,828.068,-0.0731554,3.0204244,2,1
4070,-5.27,1,828.068,-0.49582535,4.1102715,4,1
4071,-6.01,0,834.031,-2.0610454,3.1106598,3,1
4072,-5.87,1,834.031,1.0648227,3.143722,3,1
4073,-10.0,0,828.068,3.1413817,4.2199163,7,1
4074,-5.03,1,828.068,-1.3036336,2.4340498,2,1
4075,-5.18,1,828.068,3.7079973,0.27362177,2,-1
4076,-5.27,1,828.068,2.166143,5.581231,6,1
4077,-5.04,1,828.068,3.8859875,6.478361,6,0
4078,-10.0,0,834.031,-1.9834106,4.8346987,4,1
4079,-5.82,1,834.031,2.7667112,3.2321134,2,1
4080,-5.29,1,842.095,0.5695152,6.08411,4,1
4081,-6.33,0,848.058,-0.80044115,2.9633377,2,1
4082,-5.77,1,848.058,0.17189941,4.0885596,5,1
